"event_id";"user_id";"event_name";"event_time";"event_order";"device_type";"country";"kyc_status";"error_reason";"row_num"
"EVT_1767573762097_l0k7rrl56";1320;"SIGNUP";"10/19/2023 06:43:22";2;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762097_l1b68qont";1469;"SIGNUP";"03/22/2024 08:48:00";1;"ANDROID";"CANADA";"";"";1
"EVT_1767573762097_l2jqrt1e4";1548;"EMAIL_VERIFIED";"04/19/2024 17:29:50";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762097_l7ct5ins7";1562;"TRANSACTION_FAILED";"06/03/2024 19:19:25";1;"WEB";"INDIA";"";"";1
"EVT_1767573762097_l80skp1ld";1553;"FIRST_TRANSACTION_COMPLETED";"02/27/2024 14:44:44";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762097_l9qbjyzde";1332;"FIRST_TRANSACTION_COMPLETED";"06/17/2023 08:19:19";6;"WEB";"AUSTRALIA";"Pending";"";1
"EVT_1767573762097_ljlaouyjm";1327;"KYC_STARTED";"12/20/2023 03:58:01";2;"WEB";"SINGAPORE";"";"";1
"EVT_1767573762097_ll79uceke";1485;"KYC_STARTED";"09/25/2023 23:19:00";5;"ANDROID";"JAPAN";"Pending";"";1
"EVT_1767573762097_llez4cvez";1415;"FIRST_TRANSACTION_COMPLETED";"08/04/2023 09:02:54";2;"MOBILE";"SINGAPORE";"";"";1
"EVT_1767573762097_lstqss9gg";1499;"KYC_STARTED";"08/21/2024 12:29:14";3;"WEB";"CANADA";"";"";1
"EVT_1767573762097_ltiqxxyk2";1510;"KYC_STARTED";"04/12/2024 23:45:44";3;"IOS";"UK";"";"";1
"EVT_1767573762097_luii1h1s2";1558;"SIGNUP";"04/23/2024 09:22:10";3;"IOS";"USA";"";"";1
"EVT_1767573762097_lv5ndxl4x";1415;"KYC_DOCUMENT_UPLOADED";"08/05/2023 03:16:26";6;"MOBILE";"UK";"Approved";"";1
"EVT_1767573762097_lw7srmbdy";1549;"KYC_STARTED";"05/03/2024 19:00:01";3;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762097_lx166tk8m";1538;"TRANSACTION_FAILED";"10/10/2024 08:49:19";3;"DESKTOP";"BRAZIL";"";"";1
"EVT_1767573762097_m1up4uduw";1438;"SIGNUP";"03/09/2023 02:58:12";2;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762097_m5ogyinhm";1483;"TRANSACTION_FAILED";"07/05/2024 09:50:52";2;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_m84firl8v";1468;"EMAIL_VERIFIED";"05/24/2023 03:01:36";6;"IOS";"BRAZIL";"approved";"";1
"EVT_1767573762097_m9m2snk6f";1364;"KYC_STARTED";"04/10/2023 02:49:28";2;"WEB";"USA";"";"";1
"EVT_1767573762097_mbarrg3ve";1395;"EMAIL_VERIFIED";"01/03/2023 19:55:19";2;"IOS";"INDIA";"";"";1
"EVT_1767573762097_mbuyw54hk";1419;"EMAIL_VERIFICATION_SENT";"08/11/2024 00:17:20";3;"DESKTOP";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_me6lsvqtb";1341;"EMAIL_VERIFICATION_SENT";"12/13/2023 08:28:26";9;"ANDROID";"CANADA";" approved";"";1
"EVT_1767573762097_mldevnqk3";1476;"KYC_DOCUMENT_UPLOADED";"07/03/2024 12:16:39";2;"MOBILE";"UK";"";"";1
"EVT_1767573762097_mosity5y2";1510;"SIGNUP";"04/13/2024 16:11:14";4;"IOS";"INDIA";"rejected";"";1
"EVT_1767573762097_mr0zmpgi9";1355;"TRANSACTION_FAILED";"08/09/2024 03:51:05";4;"IOS";"UNITED KINGDOM";"under_review";"";1
"EVT_1767573762097_mvlgptg2q";1468;"SIGNUP";"05/26/2023 23:32:02";8;"MOBILE";"FRANCE";"failed";"";1
"EVT_1767573762097_mzea8zvqm";1441;"FIRST_TRANSACTION_COMPLETED";"05/27/2023 18:26:27";1;"DESKTOP";"FRANCE";"";"";1
"EVT_1767573762097_n2mxrlhpx";1376;"EMAIL_VERIFIED";"08/01/2024 16:06:52";9;"IOS";"FRANCE";"PENDING";"";1
"EVT_1767573762097_n340fjln3";1401;"FIRST_TRANSACTION_INITIATED";"11/02/2024 10:09:00";7;"ANDROID";"JAPAN";"failed";"";1
"EVT_1767573762097_n4mwkjs6w";1355;"SIGNUP";"08/08/2024 19:36:58";3;"IOS";"UK";"";"";1
"EVT_1767573762097_n6lozhsct";1542;"KYC_APPROVED";"02/06/2024 23:01:10";2;"WEB";"AUSTRALIA";"";"";1
"EVT_1767573762097_n7zodvamm";1433;"FIRST_TRANSACTION_INITIATED";"01/19/2023 21:20:55";2;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762097_n8b9iwfxs";1365;"KYC_STARTED";"12/11/2024 01:22:43";1;"DESKTOP";"SINGAPORE";"";"";1
"EVT_1767573762097_ndjhnwoy7";1337;"EMAIL_VERIFIED";"04/29/2024 09:47:33";3;"WEB";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_ne5bu7elm";1364;"KYC_SUBMITTED";"04/13/2023 10:46:18";7;"DESKTOP";"JAPAN";"REJECTED";"";1
"EVT_1767573762097_neny0urlz";1505;"FIRST_TRANSACTION_COMPLETED";"04/16/2023 21:31:58";2;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762097_nh5ouc5cz";1492;"KYC_DOCUMENT_UPLOADED";"04/17/2023 00:06:36";1;"MOBILE";"INDIA";"";"";1
"EVT_1767573762097_nh6kyljbk";1468;"KYC_APPROVED";"05/24/2023 02:07:25";5;"WEB";"FRANCE";"Approved";"";1
"EVT_1767573762097_ni6nl21xt";1479;"KYC_STARTED";"10/26/2023 07:19:44";1;"WEB";"CANADA";"";"";1
"EVT_1767573762097_nl0iw0gvh";1378;"KYC_SUBMITTED";"11/04/2023 13:27:24";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762097_nlasvcb6p";1485;"EMAIL_VERIFIED";"09/25/2023 01:21:18";1;"WEB";"CANADA";"";"";1
"EVT_1767573762097_no616cseu";1433;"KYC_STARTED";"01/19/2023 21:02:14";2;"MOBILE";"INDIA";"";"";1
"EVT_1767573762097_npollxdsk";1476;"TRANSACTION_FAILED";"07/03/2024 12:03:43";1;"WEB";"FRANCE";"";"";1
"EVT_1767573762097_npw99stxp";1551;"FIRST_TRANSACTION_INITIATED";"09/01/2024 01:35:55";1;"WEB";"INDIA";"";"";1
"EVT_1767573762097_nsr561evj";1541;"KYC_SUBMITTED";"09/07/2024 04:57:36";3;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_nuis4ckex";1485;"EMAIL_VERIFIED";"09/25/2023 01:26:28";2;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762097_nvrkgvjdu";1523;"EMAIL_VERIFICATION_SENT";"07/06/2023 22:20:52";4;"WEB";"UK";"failed";"";1
"EVT_1767573762097_nvzzlhkeb";1413;"EMAIL_VERIFICATION_SENT";"06/09/2024 23:13:15";1;"IOS";"CANADA";"";"";1
"EVT_1767573762097_nyapbg716";1370;"KYC_STARTED";"06/23/2023 20:24:04";1;"WEB";"UK";"";"";1
"EVT_1767573762097_nygs23tk3";1341;"FIRST_TRANSACTION_INITIATED";"12/10/2023 14:32:19";2;"WEB";"CANADA";"";"";1
"EVT_1767573762097_nzs9zwtxn";1542;"FIRST_TRANSACTION_INITIATED";"02/06/2024 22:47:18";1;"DESKTOP";"UNITED STATES";"";"";1
"EVT_1767573762097_o09lpsldv";1504;"KYC_APPROVED";"11/13/2023 03:34:51";7;"MOBILE";"SINGAPORE";"failed";"";1
"EVT_1767573762097_o16zri8u4";1489;"EMAIL_VERIFICATION_SENT";"03/02/2024 00:18:52";2;"MOBILE";"CANADA";"";"TIMEOUT";1
"EVT_1767573762097_o1l6smcbf";1312;"EMAIL_VERIFIED";"08/09/2024 13:22:27";1;"MOBILE";"INDIA";"";"insufficient_funds";1
"EVT_1767573762097_o23p3vl34";1410;"FIRST_TRANSACTION_INITIATED";"10/14/2023 18:56:57";1;"WEB";"BRAZIL";"";"";1
"EVT_1767573762097_o2ex42077";1401;"EMAIL_VERIFIED";"10/30/2024 19:10:43";4;"WEB";"SINGAPORE";"approved";"";1
"EVT_1767573762097_o2p5bxig3";1401;"TRANSACTION_FAILED";"10/30/2024 14:01:57";2;"IOS";"UK";"";"";1
"EVT_1767573762097_o552aylci";1328;"SIGNUP";"08/08/2024 17:36:44";2;"ANDROID";"JAPAN";"";"";1
"EVT_1767573762097_o6b2s6le3";1521;"SIGNUP";"11/07/2023 03:47:19";1;"IOS";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_o6uvl3mmg";1319;"KYC_STARTED";"05/13/2024 07:22:45";3;"IOS";"FRANCE";"";"";1
"EVT_1767573762097_o7s15dm1f";1426;"SIGNUP";"02/24/2024 04:19:52";3;"MOBILE";"USA";"";"";1
"EVT_1767573762097_o97zbpkwe";1420;"KYC_STARTED";"10/07/2023 20:29:06";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762097_ocdgkuyqp";1469;"FIRST_TRANSACTION_INITIATED";"03/23/2024 19:42:21";4;"ANDROID";"FRANCE";" approved";"";1
"EVT_1767573762097_odkocuf9r";1363;"EMAIL_VERIFICATION_SENT";"11/08/2023 01:50:08";1;"ANDROID";"INDIA";"";"information_mismatch";1
"EVT_1767573762097_oe2h6bx2z";1510;"SIGNUP";"04/13/2024 16:54:27";5;"WEB";"JAPAN";"pending";"";1
"EVT_1767573762097_of1uv3jap";1382;"EMAIL_VERIFIED";"10/01/2024 18:19:52";2;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762097_offhmvqy6";1424;"EMAIL_VERIFIED";"08/12/2023 04:37:17";1;"WEB";"CANADA";"";"";1
"EVT_1767573762097_oftp93p01";1541;"SIGNUP";"09/07/2024 11:42:04";6;"ANDROID";"INDIA";"PENDING";"";1
"EVT_1767573762097_okke9kaz7";1501;"EMAIL_VERIFIED";"07/21/2024 10:22:02";2;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762097_oobh1so44";1558;"SIGNUP";"04/23/2024 07:40:35";1;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762097_oted6ivfd";1442;"KYC_APPROVED";"07/29/2023 14:04:56";2;"WEB";"INDIA";"";"";1
"EVT_1767573762097_ovtvv2bhp";1533;"EMAIL_VERIFIED";"08/14/2024 17:10:43";1;"WEB";"AUSTRALIA";"";"timeout";1
"EVT_1767573762097_ozctctf4x";1377;"KYC_STARTED";"02/09/2023 12:21:26";8;"ANDROID";"INDIA";" approved";"network_error";1
"EVT_1767573762097_p0m0y0tmd";1434;"TRANSACTION_FAILED";"03/30/2023 22:36:37";7;"ANDROID";"JAPAN";"Approved";"";1
"EVT_1767573762097_p1f2ekaec";1476;"FIRST_TRANSACTION_COMPLETED";"07/03/2024 12:44:39";3;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762097_p28ulutyt";1487;"KYC_REJECTED";"12/09/2024 18:10:12";3;"IOS";"UK";"";"";1
"EVT_1767573762097_p4p080mws";1369;"SIGNUP";"06/01/2024 22:54:36";3;"MOBILE";"UK";"";"server_error";1
"EVT_1767573762097_p5fizfwlc";1434;"FIRST_TRANSACTION_INITIATED";"03/31/2023 19:29:29";8;"ANDROID";"AUSTRALIA";"REJECTED";"";1
"EVT_1767573762097_p8jzjiecp";1324;"TRANSACTION_FAILED";"12/22/2024 06:02:21";3;"DESKTOP";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_pd9hea6v4";1442;"KYC_STARTED";"07/29/2023 13:39:45";1;"WEB";"INDIA";"";"";1
"EVT_1767573762097_pf2tbmycb";1338;"KYC_REJECTED";"10/15/2024 15:39:28";1;"WEB";"CANADA";"";"";1
"EVT_1767573762097_pf4pzttay";1516;"KYC_SUBMITTED";"06/19/2023 14:40:03";1;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762097_pferb3w7m";1549;"SIGNUP";"05/03/2024 18:17:21";1;"IOS";"UK";"";"";1
"EVT_1767573762097_pim4loocg";1540;"KYC_STARTED";"10/23/2024 00:16:39";2;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_pkipxpyr5";1527;"TRANSACTION_FAILED";"04/04/2023 02:21:57";3;"WEB";"CANADA";"";"";1
"EVT_1767573762097_pmbnuda7f";1494;"SIGNUP";"08/20/2023 05:02:40";2;"ANDROID";"CANADA";"";"";1
"EVT_1767573762097_pnrtpzvvl";1399;"KYC_STARTED";"07/28/2024 09:34:26";1;"ANDROID";"INDIA";"";"";1
"EVT_1767573762097_po3a1d6cu";1322;"KYC_APPROVED";"04/18/2024 15:43:46";1;"ANDROID";"SINGAPORE";"";"";1
"EVT_1767573762097_pq6v76y15";1323;"SIGNUP";"12/04/2023 22:17:35";5;"DESKTOP";"FRANCE";"under_review";"";1
"EVT_1767573762097_psc8mma3p";1434;"KYC_APPROVED";"03/30/2023 04:34:57";1;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762097_psikxr5ow";1321;"TRANSACTION_FAILED";"09/03/2023 05:26:28";4;"ANDROID";"GERMANY";"approved";"";1
"EVT_1767573762097_psurlk5qq";1553;"KYC_APPROVED";"02/27/2024 14:57:36";2;"MOBILE";"GERMANY";"";"";1
"EVT_1767573762097_psx1nrhf3";1488;"KYC_DOCUMENT_UPLOADED";"07/23/2023 09:09:42";1;"WEB";"GERMANY";"";"";1
"EVT_1767573762097_ptl4om3hi";1475;"KYC_STARTED";"05/22/2024 03:21:29";7;"ANDROID";"JAPAN";"Rejected ";"";1
"EVT_1767573762097_pudiwkn1q";1332;"FIRST_TRANSACTION_INITIATED";"06/19/2023 22:59:31";9;"WEB";"USA";"Pending";"TIMEOUT";1
"EVT_1767573762097_pugc15999";1498;"KYC_SUBMITTED";"02/04/2023 20:45:31";4;"IOS";"GERMANY";"PENDING";"";1
"EVT_1767573762097_pyd4axkxt";1542;"KYC_SUBMITTED";"02/07/2024 20:49:57";4;"WEB";"BRAZIL";"PENDING";"";1
"EVT_1767573762097_pyhtnb3ja";1417;"EMAIL_VERIFICATION_SENT";"11/27/2023 08:34:43";3;"ANDROID";"INDIA";"";"";1
"EVT_1767573762097_pzhdza7qx";1521;"KYC_STARTED";"11/07/2023 04:11:52";3;"DESKTOP";"GERMANY";"";"";1
"EVT_1767573762097_q2afrp8wp";1519;"TRANSACTION_FAILED";"05/06/2024 14:48:08";1;"WEB";"INDIA";"";"";1
"EVT_1767573762097_q4jlsc2ef";1400;"KYC_STARTED";"09/02/2024 19:37:20";9;"ANDROID";"JAPAN";"REJECTED";"";1
"EVT_1767573762097_q4twmwilr";1375;"KYC_SUBMITTED";"10/10/2024 15:06:27";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762097_q6106tn0z";1379;"KYC_REJECTED";"08/08/2023 02:10:48";1;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762097_q93pnyzq8";1527;"EMAIL_VERIFIED";"04/04/2023 00:47:47";2;"WEB";"GERMANY";"";"";1
"EVT_1767573762097_qbasim6gs";1427;"EMAIL_VERIFIED";"05/22/2024 23:19:43";7;"WEB";"FRANCE";"Pending";"";1
"EVT_1767573762097_qbyua4y3t";1415;"TRANSACTION_FAILED";"08/05/2023 21:46:27";8;"IOS";"INDIA";" approved";"";1
"EVT_1767573762097_qd04nod0v";1446;"SIGNUP";"01/18/2024 00:25:09";3;"WEB";"UK";"";"";1
"EVT_1767573762097_qhfxv1yjt";1349;"TRANSACTION_FAILED";"03/25/2023 19:48:33";1;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762097_qhjvy0qom";1498;"FIRST_TRANSACTION_INITIATED";"02/06/2023 02:20:49";7;"IOS";"CANADA";"Approved";"";1
"EVT_1767573762097_qmkg5w97p";1443;"KYC_STARTED";"11/19/2024 05:41:25";3;"IOS";"UK";"";"";1
"EVT_1767573762097_qnde82sqd";1475;"EMAIL_VERIFICATION_SENT";"05/20/2024 03:11:52";4;"IOS";"FRANCE";"pending";"";1
"EVT_1767573762097_qnhp6slwm";1498;"KYC_APPROVED";"02/04/2023 23:01:57";5;"MOBILE";"UNITED KINGDOM";"rejected";"";1
"EVT_1767573762097_qnix0qpyw";1489;"FIRST_TRANSACTION_INITIATED";"03/02/2024 01:19:59";3;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762097_qq92ifwjk";1342;"EMAIL_VERIFIED";"08/15/2024 08:53:06";7;"WEB";"CANADA";" approved";"";1
"EVT_1767573762097_qvdtsa1gs";1522;"SIGNUP";"08/17/2024 21:17:31";4;"IOS";"UK";"REJECTED";"";1
"EVT_1767573762097_qvttthex8";1312;"EMAIL_VERIFIED";"08/09/2024 20:28:24";6;"MOBILE";"CANADA";"approved";"";1
"EVT_1767573762097_qwx98nrlx";1541;"KYC_STARTED";"09/07/2024 03:19:00";3;"ANDROID";"GERMANY";"";"";1
"EVT_1767573762097_qzktjw4mr";1355;"EMAIL_VERIFICATION_SENT";"08/08/2024 17:55:45";1;"WEB";"UK";"";"duplicate_account";1
"EVT_1767573762097_r02o024y8";1346;"EMAIL_VERIFIED";"11/21/2023 08:18:27";3;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762097_r0uqmb5j3";1555;"TRANSACTION_FAILED";"04/21/2023 10:56:24";7;"WEB";"FRANCE";"rejected";"";1
"EVT_1767573762097_r261a4brp";1484;"KYC_APPROVED";"05/15/2023 22:18:29";1;"IOS";"AUSTRALIA";"";"";1
"EVT_1767573762097_r4d6hi7m9";1553;"FIRST_TRANSACTION_COMPLETED";"02/29/2024 20:59:21";7;"ANDROID";"USA";"under_review";"Payment Gateway Error";1
"EVT_1767573762097_r8b9du5en";1561;"FIRST_TRANSACTION_INITIATED";"11/27/2024 10:25:52";1;"DESKTOP";"USA";"";"";1
"EVT_1767573762097_r8uqhap9j";1432;"TRANSACTION_FAILED";"11/29/2024 10:16:44";2;"IOS";"JAPAN";"";"";1
"EVT_1767573762097_r9w8n0i7r";1550;"FIRST_TRANSACTION_INITIATED";"10/29/2023 06:24:30";5;"DESKTOP";"AUSTRALIA";" approved";"";1
"EVT_1767573762097_rg38cc6ee";1419;"KYC_STARTED";"08/14/2024 08:51:23";9;"WEB";"BRAZIL";"REJECTED";"";1
"EVT_1767573762097_rgbsukh71";1470;"TRANSACTION_FAILED";"07/30/2023 02:33:19";1;"DESKTOP";"INDIA";"";"";1
"EVT_1767573762097_rj7o62s9c";1313;"SIGNUP";"10/22/2024 22:48:34";1;"IOS";"USA";"";"";1
"EVT_1767573762097_rp203se2t";1544;"EMAIL_VERIFICATION_SENT";"08/26/2023 02:38:33";7;"ANDROID";"UNITED KINGDOM";"Pending";"document_unclear";1
"EVT_1767573762097_rp57o0am4";1466;"SIGNUP";"12/05/2023 10:40:21";7;"ANDROID";"SINGAPORE";"in_review";"";1
"EVT_1767573762097_rrcpnkd8a";1445;"KYC_APPROVED";"06/18/2024 20:16:48";1;"WEB";"INDIA";"";"Document Unclear";1
"EVT_1767573762097_rridly65k";1495;"KYC_APPROVED";"10/21/2024 00:09:54";1;"DESKTOP";"UNITED STATES";"";"";1
"EVT_1767573762097_rseydn6j9";1391;"KYC_STARTED";"01/19/2023 15:04:41";3;"IOS";"UK";"";"";1
"EVT_1767573762097_rsufk67v7";1376;"TRANSACTION_FAILED";"07/28/2024 03:56:01";3;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_rtq80g0r3";1484;"KYC_SUBMITTED";"05/16/2023 23:22:29";6;"ANDROID";"UK";"in_review";"";1
"EVT_1767573762097_s1hewnnnl";1428;"KYC_STARTED";"05/27/2024 14:40:34";1;"WEB";"BRAZIL";"";"";1
"EVT_1767573762097_s1ip4403r";1355;"SIGNUP";"08/11/2024 22:39:09";9;"WEB";"CANADA";"PENDING";"";1
"EVT_1767573762097_s344681rt";1440;"KYC_DOCUMENT_UPLOADED";"04/14/2024 19:34:51";1;"WEB";"CANADA";"";"";1
"EVT_1767573762097_s3udyj86f";1324;"KYC_APPROVED";"12/23/2024 02:33:36";5;"IOS";"INDIA";"PENDING";"";1
"EVT_1767573762097_s46utu1t5";1451;"KYC_REJECTED";"07/04/2024 07:58:02";2;"WEB";"BRAZIL";"";"";1
"EVT_1767573762097_s9c0qnqup";1339;"KYC_APPROVED";"03/11/2024 00:56:16";4;"MOBILE";"CANADA";"rejected";"";1
"EVT_1767573762097_san1cnh5g";1364;"EMAIL_VERIFIED";"04/10/2023 19:59:47";5;"MOBILE";"INDIA";"failed";"Payment Gateway Error";1
"EVT_1767573762097_sasbcdw7o";1471;"FIRST_TRANSACTION_COMPLETED";"09/02/2023 19:48:40";2;"WEB";"JAPAN";"";"";1
"EVT_1767573762097_sbmt6jyn2";1484;"KYC_REJECTED";"05/16/2023 22:32:58";5;"MOBILE";"JAPAN";"Pending";"";1
"EVT_1767573762097_sg3pyq7il";1350;"EMAIL_VERIFIED";"10/28/2024 09:55:25";2;"DESKTOP";"USA";"";"";1
"EVT_1767573762097_sgmqbupwd";1431;"EMAIL_VERIFIED";"04/24/2023 20:39:58";4;"MOBILE";"JAPAN";" approved";"duplicate_account";1
"EVT_1767573762097_sjg8koggz";1497;"TRANSACTION_FAILED";"09/06/2023 01:06:56";2;"WEB";"FRANCE";"";"";1
"EVT_1767573762097_sjt7ehtda";1525;"TRANSACTION_FAILED";"11/23/2024 02:17:08";3;"ANDROID";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_sk92q7zjq";1377;"SIGNUP";"02/08/2023 00:25:34";7;"IOS";"FRANCE";"Rejected ";"";1
"EVT_1767573762097_skq5ozwkx";1563;"KYC_APPROVED";"09/01/2023 07:44:21";3;"WEB";"USA";"";"";1
"EVT_1767573762097_slxwx5o30";1542;"SIGNUP";"02/07/2024 20:50:17";5;"IOS";"CANADA";"approved";"";1
"EVT_1767573762097_smf9901ch";1467;"EMAIL_VERIFICATION_SENT";"03/20/2024 16:15:45";5;"DESKTOP";"INDIA";"Approved";"";1
"EVT_1767573762097_soc62wr62";1542;"SIGNUP";"02/06/2024 23:30:27";3;"WEB";"UK";"";"";1
"EVT_1767573762097_srrsuoalg";1418;"EMAIL_VERIFIED";"11/04/2023 13:56:00";4;"IOS";"UNITED STATES";"in_review";"";1
"EVT_1767573762097_su5lkc7ku";1351;"EMAIL_VERIFIED";"06/15/2023 15:55:03";1;"IOS";"GERMANY";"";"";1
"EVT_1767573762097_suo2ziamw";1519;"KYC_STARTED";"05/06/2024 15:03:25";2;"ANDROID";"CANADA";"";"";1
"EVT_1767573762097_suqm502m2";1472;"KYC_STARTED";"06/06/2023 02:11:20";3;"ANDROID";"BRAZIL";"";"";1
"EVT_1767573762097_suqzq1ovo";1366;"EMAIL_VERIFIED";"09/13/2024 07:24:12";5;"IOS";"FRANCE";"rejected";"";1
"EVT_1767573762097_suz6xrewx";1400;"EMAIL_VERIFIED";"09/02/2024 19:36:55";8;"MOBILE";"JAPAN";"PENDING";"";1
"EVT_1767573762097_svrwivkab";1417;"SIGNUP";"11/28/2023 07:13:32";4;"WEB";"FRANCE";"Approved";"";1
"EVT_1767573762097_sw03ypb3k";1416;"EMAIL_VERIFIED";"03/09/2023 07:51:15";1;"IOS";"UNITED STATES";"";"";1
"EVT_1767573762097_swnlf5wat";1312;"KYC_SUBMITTED";"08/09/2024 17:38:48";4;"WEB";"INDIA";"pending";"";1
"EVT_1767573762097_sxiuclcst";1385;"FIRST_TRANSACTION_COMPLETED";"11/06/2023 18:10:40";6;"WEB";"INDIA";"approved";"";1
"EVT_1767573762097_sygebi369";1394;"FIRST_TRANSACTION_COMPLETED";"11/01/2024 04:00:44";3;"DESKTOP";"BRAZIL";"";"";1
"EVT_1767573762097_szyl3bjgz";1355;"SIGNUP";"08/08/2024 18:16:56";2;"IOS";"INDIA";"";"";1
"EVT_1767573762097_t0u92jv3b";1343;"KYC_APPROVED";"01/23/2024 08:03:55";3;"MOBILE";"INDIA";"";"";1
"EVT_1767573762097_t35aj15cd";1436;"KYC_STARTED";"09/30/2024 12:21:54";2;"MOBILE";"BRAZIL";"";"";1
"EVT_1767573762097_t68wxrj4t";1512;"EMAIL_VERIFIED";"11/24/2023 03:08:53";1;"ANDROID";"UK";"";"";1
"EVT_1767573762097_t708nicad";1527;"KYC_DOCUMENT_UPLOADED";"04/04/2023 00:20:48";1;"DESKTOP";"FRANCE";"";"";1
"EVT_1767573762097_tdot6ohyt";1489;"EMAIL_VERIFIED";"03/02/2024 00:11:37";1;"DESKTOP";"USA";"";"";1
"EVT_1767573762097_tej4aprc5";1415;"EMAIL_VERIFICATION_SENT";"08/04/2023 09:12:17";3;"WEB";"USA";"";"";1
"EVT_1767573762097_tf77vxycz";1425;"KYC_APPROVED";"02/16/2023 15:31:32";4;"IOS";"AUSTRALIA";"approved";"";1
"EVT_1767573762097_th09xssoc";1356;"SIGNUP";"01/11/2024 17:07:10";5;"MOBILE";"GERMANY";"failed";"";1
"EVT_1767573762097_tirwxnuax";1467;"KYC_REJECTED";"03/24/2024 20:07:06";9;"MOBILE";"INDIA";"Rejected ";"";1
"EVT_1767573762097_tivz2kz4x";1405;"FIRST_TRANSACTION_INITIATED";"06/21/2024 11:58:04";1;"MOBILE";"FRANCE";"";"";1
"EVT_1767573762097_tj1lx7660";1487;"KYC_STARTED";"12/10/2024 03:21:17";6;"WEB";"FRANCE";"PENDING";"";1
"EVT_1767573762097_tk0k24bkc";1341;"EMAIL_VERIFIED";"12/10/2023 14:12:54";1;"DESKTOP";"USA";"";"";1
"EVT_1767573762097_tl109ys2w";1541;"KYC_STARTED";"09/07/2024 10:44:23";5;"ANDROID";"UNITED KINGDOM";"under_review";"";1
"EVT_1767573762097_tpe4hv15p";1446;"SIGNUP";"01/18/2024 21:01:49";4;"ANDROID";"CANADA";"REJECTED";"invalid_document_type";1
"EVT_1767573762097_tqnxcmz1a";1362;"SIGNUP";"05/11/2023 21:25:10";2;"ANDROID";"CANADA";"";"";1
"EVT_1767573762097_tw1v1abdi";1502;"EMAIL_VERIFIED";"08/21/2023 12:50:48";2;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762097_twbhkjqh3";1488;"KYC_APPROVED";"07/23/2023 09:52:12";3;"MOBILE";"AUSTRALIA";"";"";1
"EVT_1767573762097_tx1208c8u";1467;"KYC_REJECTED";"03/20/2024 05:51:59";1;"WEB";"UNITED STATES";"";"";1
"EVT_1767573762097_tz4b9be33";1556;"EMAIL_VERIFIED";"10/04/2024 12:25:43";3;"ANDROID";"FRANCE";"";"";1
"EVT_1767573762097_u1hfs0s0v";1550;"SIGNUP";"10/28/2023 17:17:41";3;"IOS";"UK";"";"";1
"EVT_1767573762097_u31t5j1iq";1456;"KYC_STARTED";"08/24/2023 14:57:07";2;"WEB";"BRAZIL";"";"";1
"EVT_1767573762097_u40nqaav7";1544;"KYC_APPROVED";"08/24/2023 22:05:36";1;"IOS";"INDIA";"";"";1
"EVT_1767573762097_u4eehsrhf";1425;"SIGNUP";"02/16/2023 10:48:44";2;"WEB";"INDIA";"";"";1
"EVT_1767573762097_u7zmp0osq";1337;"KYC_STARTED";"04/29/2024 08:15:52";2;"IOS";"SINGAPORE";"";"";1
"EVT_1767573762097_ua6kzsurq";1412;"TRANSACTION_FAILED";"01/01/2023 20:48:55";3;"MOBILE";"UNITED KINGDOM";"";"";1
"EVT_1767573762097_uai0o15ot";1346;"TRANSACTION_FAILED";"11/21/2023 08:13:56";2;"DESKTOP";"CANADA";"";"";1
"EVT_1767573762097_uaj9r9lbe";1392;"SIGNUP";"04/24/2023 01:27:02";1;"ANDROID";"JAPAN";"";"";1
